model_path,model_folder,model_name,uses_metadata,epochs,sft_size,training_cfg,lora_rank,prompt,BERTScore_f1,BERTScore_precision,BERTScore_recall,BLEU,Cosine,JSD,Jaccard,Levenshtein,ROUGE_rouge1,ROUGE_rouge2,ROUGE_rougeL,SequenceMatcher
M12.meta,M12.meta,M12,true,,,,,base_p1,0.15872707644348624,0.16874698235553764,0.15251123923925483,0.011290319047318177,0.10839925539650132,0.08252168337754465,0.0409817588368553,0.10596850079956983,0.07478025706959074,0.03623566983352174,0.06428855942084499,0.06696917822318775
M12.meta,M12.meta,M12,true,,,,,base_p2,0.3042810008210956,0.31574600297699934,0.30815079114722005,0.02013057748095605,0.20006770931195653,0.16834607476754132,0.08094740663713756,0.1779631576012286,0.1122297591685158,0.0490225670359056,0.09967387135620492,0.1081825887718438
M12.meta,M12.meta,M12,true,,,,,base_p3,0.5978910154516592,0.5972076547595689,0.6209538727061553,0.06815105256093117,0.4720173491703314,0.34497906421891666,0.21632338792529268,0.38764129962529126,0.29687975558619495,0.15405464996759038,0.2548021821309462,0.25511714633530824
M12.meta,M12.meta,M12,true,,,,,base_p4,0.5943602520339893,0.5852345297546506,0.6274516829904521,0.07155368997177927,0.48321216799511285,0.34269643586639387,0.2099044798315636,0.3878538082731497,0.30528030830143793,0.1555200159482478,0.255559293868109,0.24823223884913806
M12.meta,M12.meta,M12,true,,,,,base_p5,0.5978910154516592,0.5972076547595689,0.6209538727061553,0.06815105256093117,0.4720173491703314,0.34497906421891666,0.21632338792529268,0.38764129962529126,0.29687975558619495,0.15405464996759038,0.2548021821309462,0.25511714633530824
M12.meta,M12.meta,M12,true,,,,,icl_p6,0.42693370449468027,0.566808597096857,0.3534314223805314,0.0036631557190926773,0.23606618618674644,0.21162161834690163,0.046905356506660965,0.17506298687476665,0.14044912736240608,0.029768899934201447,0.12129856317290164,0.10255672676390441
M12.meta,M12.meta,M12,true,,,,,icl_p7,0.44550287067515293,0.570702094701851,0.3848412424888251,0.01223043662269465,0.295780409662071,0.22362493421758486,0.07270426054724696,0.2325432815731209,0.1809615763962298,0.051581968049975,0.15437634527076757,0.13076658800738938
M12.meta,M12.meta,M12,true,,,,,icl_p8,0.3770500395283009,0.38510802538140015,0.3729210818338694,0.0026680472413571927,0.22297705127416267,0.2044095653394561,0.037897292662927184,0.17314066274778825,0.13008935230441412,0.02416643314388997,0.11461727876845398,0.100372787951462
M12.meta.NQ1k.01.r16,M12.meta.NQ1k.01.r16,M12,true,,NQ1k,01,r16,sft_xml,0.4074832206627108,0.5472646994785693,0.3363019255159786,0.003365908033605542,0.22317909842698178,0.2108879250832947,0.046353195208794926,0.16798834928691092,0.12413288464399691,0.028229797179012674,0.11405198850618316,0.10709601525606556
M12.meta.NQ1k.01.r8,M12.meta.NQ1k.01.r8,M12,true,,NQ1k,01,r8,sft_xml,0.4123172568825056,0.5635575280999238,0.3362287367289921,0.003107575046322911,0.23231134319722693,0.21089030504382952,0.04537272299577931,0.16228295271550994,0.1260331330779787,0.030426878556963348,0.11668522033907268,0.10315876301554922
