model_path,model_folder,model_name,uses_metadata,epochs,sft_size,training_cfg,lora_rank,prompt,BERTScore_f1,BERTScore_precision,BERTScore_recall,BLEU,Cosine,JSD,Jaccard,Levenshtein,ROUGE_rouge1,ROUGE_rouge2,ROUGE_rougeL,SequenceMatcher
M9.NQ2k.02.r8,M9.NQ2k.02.r8,M9,false,,NQ2k,02,r8,sft_xml,0.45722330050034954,0.5186428666114807,0.42035734545100817,0.013250525462527458,0.1532917350251759,0.2075320634160752,0.06538491393702929,0.2768340965925233,0.12455013719994283,0.03160397573441052,0.12023354797286767,0.2357886231359686
M9.NQ2k.03.r16,M9.NQ2k.03.r16,M9,false,,NQ2k,03,r16,sft_xml,0.45697176320986316,0.516463396765969,0.4218612768433311,0.017765676677145893,0.15757041291538462,0.21898017665576888,0.07706051100345937,0.28668271966733383,0.13129796624918755,0.04093853175276101,0.12500345980507874,0.2515544441804992
M9.NQ2k.03.r8,M9.NQ2k.03.r8,M9,false,,NQ2k,03,r8,sft_xml,0.45479168539697473,0.5203449842604724,0.41584433764219286,0.023711298118225036,0.15847942291753034,0.23241712642583368,0.08145130959554778,0.27925941968164397,0.1360163514943305,0.049566173031820183,0.1306808176781785,0.24682840686039226
M9.NQ4k.01.r16,M9.NQ4k.01.r16,M9,false,,NQ4k,01,r16,sft_xml,0.45522740320725874,0.5254859867421063,0.41685064570470287,0.018769862406428327,0.16991096437078712,0.21860227904994775,0.07240613143866598,0.27467813582330136,0.14204162836420237,0.04535225643921296,0.13645988636352205,0.2434711019816053
M9.NQ4k.01.r8,M9.NQ4k.01.r8,M9,false,,NQ4k,01,r8,sft_xml,0.44876202602278104,0.5200089778412472,0.4073321198875254,0.013415717866679956,0.15778472761046772,0.21115455323528567,0.05509969337822254,0.26650458467239796,0.13115997005886995,0.03802996520387824,0.12691322939319097,0.23807454350958654
M9.NQ4k.02.r16,M9.NQ4k.02.r16,M9,false,,NQ4k,02,r16,sft_xml,0.43259849792177024,0.4914842640811747,0.3966976661573757,0.012543818573415619,0.11089099011869866,0.20008339906289171,0.049934673713025755,0.26178831071850545,0.0947541871708953,0.025671936758893284,0.09261329775727863,0.22615362497300706
M9.NQ4k.02.r8,M9.NQ4k.02.r8,M9,false,,NQ4k,02,r8,sft_xml,0.4355193564837629,0.5003030851483345,0.39758538563143125,0.011516198068080746,0.11082977858246774,0.2009842045178496,0.041930225444211905,0.2561680865136299,0.09090915183933944,0.028853099030964648,0.08653972541249674,0.22389474184945915
M9.NQ4k.03.r16,M9.NQ4k.03.r16,M9,false,,NQ4k,03,r16,sft_xml,0.4473655099218542,0.5191770139065656,0.4054882460019805,0.014431048992702812,0.13400836273312722,0.20375748347676828,0.05736196739049315,0.26409703314173044,0.11636532015884359,0.03336989281556909,0.1134122875283916,0.2271797390447848
M9.NQ4k.03.r8,M9.NQ4k.03.r8,M9,false,,NQ4k,03,r8,sft_xml,0.4332769626920873,0.5069521229375492,0.3901061169125817,0.011110344792521586,0.11893382785968686,0.19875297022168792,0.048724072021533636,0.24373188533700427,0.09972085924114794,0.03054375722359912,0.09641191531151436,0.2112858505498419
M9_baseline,M9_baseline,M9_baseline,false,,,,,sft_xml,0.49807389107617467,0.5612450298937884,0.4596718347885392,0.02313540316055511,0.22495107562608235,0.24513693684338098,0.09637213856776725,0.3289477055775636,0.19590209673574632,0.054208727389106745,0.18282455498700353,0.2881740473897767
