model_path,model_folder,model_name,uses_metadata,epochs,sft_size,training_cfg,lora_rank,prompt,BERTScore_f1,BERTScore_precision,BERTScore_recall,BLEU,Cosine,JSD,Jaccard,Levenshtein,ROUGE_rouge1,ROUGE_rouge2,ROUGE_rougeL,SequenceMatcher
M9.NQ1k.02.r16,M9.NQ1k.02.r16,M9,false,,NQ1k,02,r16,sft_xml,0.3109994575381279,0.43031424582004546,0.2474467471241951,2.2713328952133987e-06,0.027597135194374782,0.17302314848594946,0.0048484848484848485,0.054838738604524796,0.011124917074108499,0.0,0.011124917074108499,0.007458641230558126
M9.NQ1k.02.r8,M9.NQ1k.02.r8,M9,false,,NQ1k,02,r8,sft_xml,0.3505265310406685,0.4838553249835968,0.2792291983962059,1.2554787825332e-05,0.09397260274193324,0.1919368675595242,0.015445124220473606,0.07422332104011695,0.02838165643114272,0.0024096385542168672,0.026082805856430073,0.010828930832595613
M9.NQ1k.03.r16,M9.NQ1k.03.r16,M9,false,,NQ1k,03,r16,sft_xml,0.32055817991495134,0.44260598719120026,0.25554264336824417,6.124295163886194e-06,0.10334940587750033,0.19410108848901123,0.01650129924720089,0.059371348228327216,0.03179690023906442,0.008281505728314239,0.03179690023906442,0.01040780993923349
M9.NQ1k.03.r8,M9.NQ1k.03.r8,M9,false,,NQ1k,03,r8,sft_xml,0.34960935413837435,0.45944003760814667,0.28422224521636963,1.624009633152754e-05,0.13381882144663781,0.20021583212066624,0.022337993972699526,0.08149217245126293,0.042267363980225944,0.01023098539095695,0.042267363980225944,0.01189499735928842
M9.NQ2k.01.r16,M9.NQ2k.01.r16,M9,false,,NQ2k,01,r16,sft_xml,0.3323934689164162,0.4413797229528427,0.2724011763930321,0.0007390807359169145,0.1468597080806138,0.20746558988234032,0.028086024564897803,0.08896227196534018,0.06141083554127032,0.010666666666666668,0.04822257452692235,0.024499429740382765
M9.NQ2k.01.r8,M9.NQ2k.01.r8,M9,false,,NQ2k,01,r8,sft_xml,0.3629979655146599,0.46180649399757384,0.30832393914461137,0.0032094864145790518,0.19422750417807846,0.22144971518796525,0.04934041184041184,0.1454350831162674,0.10414260249554368,0.02376039406540294,0.07851408199643493,0.022966363125528404
M9.NQ2k.02.r16,M9.NQ2k.02.r16,M9,false,,NQ2k,02,r16,sft_xml,0.365331856906414,0.4760200619697571,0.2993205189704895,2.1472092059792173e-05,0.14732441858347045,0.20394975505453958,0.027973137973137975,0.08701697879805782,0.051969906843856425,0.013770245559038663,0.04235713865965967,0.015064404214493812
M9.NQ2k.02.r8,M9.NQ2k.02.r8,M9,false,,NQ2k,02,r8,sft_xml,0.3082220956683159,0.39723562598228457,0.25331130623817444,1.8100427326281084e-06,0.07594667879782846,0.18499030219657647,0.011308840413318024,0.05740707115906303,0.0196639131666703,0.003125,0.0196639131666703,0.011088727001021627
M9.NQ2k.03.r16,M9.NQ2k.03.r16,M9,false,,NQ2k,03,r16,sft_xml,0.3202976569533348,0.4187345951795578,0.2608189105987549,4.04677675281137e-06,0.08414098480769112,0.1880396873295016,0.017117784176607705,0.05588999991149135,0.02909214898576601,0.005622188905547226,0.022681892575509597,0.005631899457777858
M9.NQ2k.03.r8,M9.NQ2k.03.r8,M9,false,,NQ2k,03,r8,sft_xml,0.28791734129190444,0.3859433263540268,0.23089315742254257,1.3635213620081445e-05,0.03411458885622075,0.17607443599352543,0.010532407407407407,0.04224755271573875,0.018840579710144925,0.0,0.015942028985507246,0.004873689489474338
M9.NQ4k.01.r16,M9.NQ4k.01.r16,M9,false,,NQ4k,01,r16,sft_xml,0.31244046241045,0.42821188271045685,0.25034249573946,7.604375058906302e-05,0.09185366732065771,0.18978621768914072,0.015117220801364023,0.052072877773298346,0.03242883936451897,0.00396039603960396,0.024661849073256838,0.005339323440264743
M9.NQ4k.01.r8,M9.NQ4k.01.r8,M9,false,,NQ4k,01,r8,sft_xml,0.30062929838895797,0.41316511332988737,0.2407769337296486,1.4013098564303662e-06,0.07017534425214518,0.18317945962038648,0.009362745098039216,0.0414681916271847,0.01713507497656982,0.0,0.01713507497656982,0.004543984684398167
M9.NQ4k.02.r16,M9.NQ4k.02.r16,M9,false,,NQ4k,02,r16,sft_xml,0.3078663781285286,0.433540540933609,0.24277235120534896,3.447694800709645e-06,0.05806207278352269,0.18471444397796,0.014419306184012066,0.041530988131573375,0.02494471549409625,0.0,0.018974566240364907,0.003916391552474826
M9.NQ4k.02.r8,M9.NQ4k.02.r8,M9,false,,NQ4k,02,r8,sft_xml,0.30759149938821795,0.40181916356086733,0.2524379283189774,3.3940435029854136e-06,0.06783306233555768,0.18681662851345449,0.014443344645550527,0.05953359333688203,0.02140036144662382,0.0,0.015430212192892482,0.0040725763338401956
M9.NQ4k.03.r16,M9.NQ4k.03.r16,M9,false,,NQ4k,03,r16,sft_xml,0.3088536188006401,0.41238256096839904,0.24951874017715453,2.979007751943792e-06,0.04927484986038213,0.1826583949435653,0.009747678945792154,0.05397601443204806,0.01430244610281924,0.0,0.011317371475953564,0.009250668498528517
M9.NQ4k.03.r8,M9.NQ4k.03.r8,M9,false,,NQ4k,03,r8,sft_xml,0.2973660916090012,0.3874687492847443,0.2445532813668251,2.4563703729761498e-05,0.02631806779839076,0.17513392537177636,0.005454545454545454,0.05385574048727147,0.014285714285714285,0.002941176470588235,0.01142857142857143,0.0069240787986812515
M9_baseline,M9_baseline,M9_baseline,false,,,,,sft_xml,0.3090698435902596,0.4251853585243225,0.24812014400959015,1.942275763496323e-05,0.09967576477590678,0.188548235123588,0.010899925035994622,0.05500953665644035,0.028778344318699994,0.0,0.024856775691249017,0.00860560709081359
